FRAMENO,TDEP,TIME,HCAL
3344,230810.0,88.25,8.883247
3345,230800.0,88.25,8.78778
3346,230790.0,88.25,8.639276
3347,230780.0,88.25,8.543809
3348,230770.0,88.25,8.533201
3349,230760.0,88.25,8.511986
3350,230750.0,86.34375,8.511986
3351,230740.0,86.34375,8.469557
3352,230730.0,86.34375,8.448341
3353,230720.0,86.34375,8.384697
3354,230710.0,86.34375,8.363482
3355,230700.0,86.28125,8.448341
3356,230690.0,84.0,8.490771
3357,230680.0,84.0,8.5225935
3358,230670.0,84.0,8.554416
3359,230660.0,84.0,8.61806
3360,230650.0,84.0,8.596846
3361,230640.0,84.0,8.649883
3362,230630.0,87.25,8.66049
3363,230620.0,87.25,8.639276
3364,230610.0,87.25,8.565023
3365,230600.0,87.25,8.554416
3366,230590.0,87.25,8.533201
3367,230580.0,87.25,8.533201
3368,230570.0,90.59375,8.554416
3369,230560.0,90.59375,8.61806
3370,230550.0,90.59375,8.61806
3371,230540.0,90.59375,8.639276
3372,230530.0,90.59375,8.649883
3373,230520.0,90.53125,8.66049
3374,230510.0,86.65625,8.639276
3375,230500.0,86.65625,8.639276
3376,230490.0,86.65625,8.596846
3377,230480.0,86.65625,8.575631
3378,230470.0,86.65625,8.61806
3379,230460.0,86.71875,8.607453
3380,230450.0,86.0,8.61806
3381,230440.0,86.0,8.596846
3382,230430.0,86.0,8.596846
3383,230420.0,86.0,8.596846
3384,230410.0,86.0,8.596846
3385,230400.0,86.0,8.596846
3386,230390.0,86.25,8.607453
3387,230380.0,86.25,8.61806
3388,230370.0,86.25,8.639276
3389,230360.0,86.25,8.639276
3390,230350.0,86.25,8.681705
3391,230340.0,86.25,8.70292
3392,230330.0,86.65625,8.74535
3393,230320.0,86.65625,8.819602
3394,230310.0,86.65625,8.87264
3395,230300.0,86.65625,8.851425
3396,230290.0,86.65625,8.851425
3397,230280.0,86.71875,8.808994
3398,230270.0,86.5,8.819602
3399,230260.0,86.5,8.808994
3400,230250.0,86.5,8.83021
3401,230240.0,86.5,8.808994
3402,230230.0,86.5,8.83021
3403,230220.0,86.5,8.851425
3404,230210.0,86.25,8.883247
3405,230200.0,86.25,8.91507
3406,230190.0,86.25,8.91507
3407,230180.0,86.25,8.91507
3408,230170.0,86.25,8.91507
3409,230160.0,86.25,8.936284
3410,230150.0,85.84375,8.91507
3411,230140.0,85.84375,8.91507
3412,230130.0,85.84375,8.936284
3413,230120.0,85.84375,8.91507
3414,230110.0,85.84375,8.893855
3415,230100.0,85.78125,8.904462
3416,230090.0,84.75,8.91507
3417,230080.0,84.75,8.91507
3418,230070.0,84.75,8.893855
3419,230060.0,84.75,8.87264
3420,230050.0,84.75,8.819602
3421,230040.0,84.75,8.83021
3422,230030.0,86.09375,8.83021
3423,230020.0,86.09375,8.83021
3424,230010.0,86.09375,8.808994
3425,230000.0,86.09375,8.78778
3426,229990.0,86.09375,8.734742
3427,229980.0,86.03125,8.70292
3428,229970.0,87.90625,8.681705
3429,229960.0,87.90625,8.66049
3430,229950.0,87.90625,8.649883
3431,229940.0,87.90625,8.66049
3432,229930.0,87.90625,8.681705
3433,229920.0,87.96875,8.766564
3434,229910.0,88.15625,8.83021
3435,229900.0,88.15625,8.83021
3436,229890.0,88.15625,8.83021
3437,229880.0,88.15625,8.808994
3438,229870.0,88.15625,8.78778
3439,229860.0,88.21875,8.74535
3440,229850.0,85.25,8.766564
3441,229840.0,85.25,8.777172
3442,229830.0,85.25,8.78778
3443,229820.0,85.25,8.766564
3444,229810.0,85.25,8.777172
3445,229800.0,85.25,8.808994
3446,229790.0,86.875,8.83021
3447,229780.0,86.875,8.840817
3448,229770.0,86.875,8.83021
3449,229760.0,86.875,8.851425
3450,229750.0,86.875,8.87264
3451,229740.0,86.875,8.893855
3452,229730.0,86.34375,8.893855
3453,229720.0,86.34375,8.893855
3454,229710.0,86.34375,8.91507
3455,229700.0,86.34375,8.91507
3456,229690.0,86.34375,8.91507
3457,229680.0,86.28125,8.91507
3458,229670.0,87.28125,8.893855
3459,229660.0,87.28125,8.87264
3460,229650.0,87.28125,8.808994
3461,229640.0,87.28125,8.83021
3462,229630.0,87.28125,8.83021
3463,229620.0,87.34375,8.851425
3464,229610.0,87.40625,8.851425
3465,229600.0,87.40625,8.883247
3466,229590.0,87.40625,8.91507
3467,229580.0,87.40625,8.91507
3468,229570.0,87.40625,8.91507
3469,229560.0,87.46875,8.91507
3470,229550.0,87.40625,8.91507
3471,229540.0,87.40625,8.91507
3472,229530.0,87.40625,8.9574995
3473,229520.0,87.40625,8.936284
3474,229510.0,87.40625,8.9574995
3475,229500.0,87.46875,8.968107
3476,229490.0,87.0,8.978714
3477,229480.0,87.0,8.978714
3478,229470.0,87.0,8.999929
3479,229460.0,87.0,8.999929
3480,229450.0,87.0,8.999929
3481,229440.0,87.0,8.999929
3482,229430.0,86.90625,8.999929
3483,229420.0,86.90625,8.999929
3484,229410.0,86.90625,8.999929
3485,229400.0,86.90625,8.999929
3486,229390.0,86.90625,8.999929
3487,229380.0,86.96875,8.999929
3488,229370.0,89.09375,8.999929
3489,229360.0,89.09375,8.989322
3490,229350.0,89.09375,8.9574995
3491,229340.0,89.09375,8.978714
3492,229330.0,89.09375,8.968107
3493,229320.0,89.03125,8.978714
3494,229310.0,87.34375,8.9574995
3495,229300.0,87.34375,8.9574995
3496,229290.0,87.34375,8.968107
3497,229280.0,87.34375,8.9574995
3498,229270.0,87.34375,8.9574995
3499,229260.0,87.28125,8.968107
3500,229250.0,87.59375,8.936284
3501,229240.0,87.59375,8.936284
3502,229230.0,87.59375,8.936284
3503,229220.0,87.59375,8.936284
3504,229210.0,87.59375,8.936284
3505,229200.0,87.53125,8.936284
3506,229190.0,86.5,8.91507
3507,229180.0,86.5,8.925677
3508,229170.0,86.5,8.91507
3509,229160.0,86.5,8.91507
3510,229150.0,86.5,8.925677
3511,229140.0,86.5,8.91507
3512,229130.0,83.03125,8.936284
3513,229120.0,83.03125,8.936284
3514,229110.0,83.03125,8.925677
3515,229100.0,83.03125,8.91507
3516,229090.0,83.03125,8.91507
3517,229080.0,83.09375,8.91507
3518,229070.0,88.15625,8.904462
3519,229060.0,88.15625,8.87264
3520,229050.0,88.15625,8.87264
3521,229040.0,88.15625,8.87264
3522,229030.0,88.15625,8.87264
3523,229020.0,88.21875,8.87264
3524,229010.0,82.375,8.851425
3525,229000.0,82.375,8.862033
3526,228990.0,82.375,8.87264
3527,228980.0,82.375,8.87264
3528,228970.0,82.375,8.851425
3529,228960.0,82.375,8.862033
3530,228950.0,87.40625,8.87264
3531,228940.0,87.40625,8.851425
3532,228930.0,87.40625,8.851425
3533,228920.0,87.40625,8.851425
3534,228910.0,87.40625,8.87264
3535,228900.0,87.46875,8.851425
3536,228890.0,85.90625,8.862033
3537,228880.0,85.90625,8.851425
3538,228870.0,85.90625,8.87264
3539,228860.0,85.90625,8.87264
3540,228850.0,85.90625,8.883247
3541,228840.0,85.96875,8.87264
3542,228830.0,84.90625,8.893855
3543,228820.0,84.90625,8.893855
3544,228810.0,84.90625,8.904462
3545,228800.0,84.90625,8.893855
3546,228790.0,84.90625,8.91507
3547,228780.0,84.96875,8.904462
3548,228770.0,86.5,8.893855
3549,228760.0,86.5,8.893855
3550,228750.0,86.5,8.904462
3551,228740.0,86.5,8.893855
3552,228730.0,86.5,8.893855
3553,228720.0,86.5,8.893855
3554,228710.0,89.0,8.904462
3555,228700.0,89.0,8.91507
3556,228690.0,89.0,8.893855
3557,228680.0,89.0,8.893855
3558,228670.0,89.0,8.893855
3559,228660.0,89.0,8.893855
3560,228650.0,87.25,8.893855
3561,228640.0,87.25,8.893855
3562,228630.0,87.25,8.91507
3563,228620.0,87.25,8.893855
3564,228610.0,87.25,8.893855
3565,228600.0,87.25,8.904462
3566,228590.0,85.90625,8.893855
3567,228580.0,85.90625,8.893855
3568,228570.0,85.90625,8.893855
3569,228560.0,85.90625,8.87264
3570,228550.0,85.90625,8.893855
3571,228540.0,85.96875,8.87264
3572,228530.0,85.84375,8.87264
3573,228520.0,85.84375,8.87264
3574,228510.0,85.84375,8.87264
3575,228500.0,85.84375,8.87264
3576,228490.0,85.84375,8.87264
3577,228480.0,85.78125,8.87264
3578,228470.0,87.125,8.862033
3579,228460.0,87.125,8.87264
3580,228450.0,87.125,8.893855
3581,228440.0,87.125,8.87264
3582,228430.0,87.125,8.87264
3583,228420.0,87.125,8.87264
3584,228410.0,86.53125,8.883247
3585,228400.0,86.53125,8.893855
3586,228390.0,86.53125,8.893855
3587,228380.0,86.53125,8.893855
3588,228370.0,86.53125,8.893855
3589,228360.0,86.59375,8.893855
3590,228350.0,88.71875,8.893855
3591,228340.0,88.71875,8.893855
3592,228330.0,88.71875,8.91507
3593,228320.0,88.71875,8.91507
3594,228310.0,88.71875,8.91507
3595,228300.0,88.65625,8.925677
3596,228290.0,88.03125,8.936284
3597,228280.0,88.03125,8.936284
3598,228270.0,88.03125,8.91507
3599,228260.0,88.03125,8.893855
3600,228250.0,88.03125,8.893855
3601,228240.0,88.09375,8.893855
3602,228230.0,85.84375,8.91507
3603,228220.0,85.84375,8.893855
3604,228210.0,85.84375,8.91507
3605,228200.0,85.84375,8.893855
3606,228190.0,85.84375,8.893855
3607,228180.0,85.78125,8.893855
3608,228170.0,85.34375,8.904462
3609,228160.0,85.34375,8.91507
3610,228150.0,85.34375,8.893855
3611,228140.0,85.34375,8.893855
3612,228130.0,85.34375,8.87264
3613,228120.0,85.28125,8.87264
3614,228110.0,87.15625,8.87264
3615,228100.0,87.15625,8.893855
3616,228090.0,87.15625,8.893855
3617,228080.0,87.15625,8.893855
3618,228070.0,87.15625,8.91507
3619,228060.0,87.21875,8.893855
3620,228050.0,87.09375,8.91507
3621,228040.0,87.09375,8.893855
3622,228030.0,87.09375,8.893855
3623,228020.0,87.09375,8.91507
3624,228010.0,87.09375,8.904462
3625,228000.0,87.03125,8.91507
3626,227990.0,87.25,8.893855
3627,227980.0,87.25,8.893855
3628,227970.0,87.25,8.893855
3629,227960.0,87.25,8.91507
3630,227950.0,87.25,8.893855
3631,227940.0,87.25,8.904462
3632,227930.0,85.25,8.91507
3633,227920.0,85.25,8.91507
3634,227910.0,85.25,8.91507
3635,227900.0,85.25,8.91507
3636,227890.0,85.25,8.91507
3637,227880.0,85.25,8.893855
3638,227870.0,86.59375,8.893855
3639,227860.0,86.59375,8.883247
3640,227850.0,86.59375,8.893855
3641,227840.0,86.59375,8.87264
3642,227830.0,86.59375,8.893855
3643,227820.0,86.53125,8.904462
3644,227810.0,85.5,8.87264
3645,227800.0,85.5,8.87264
3646,227790.0,85.5,8.83021
3647,227780.0,85.5,8.808994
3648,227770.0,85.5,8.78778
3649,227760.0,85.5,8.78778
3650,227750.0,85.75,8.78778
3651,227740.0,85.75,8.808994
3652,227730.0,85.75,8.78778
3653,227720.0,85.75,8.78778
3654,227710.0,85.75,8.78778
3655,227700.0,85.75,8.798387
3656,227690.0,86.59375,8.78778
3657,227680.0,86.59375,8.78778
3658,227670.0,86.59375,8.78778
3659,227660.0,86.59375,8.766564
3660,227650.0,86.59375,8.78778
3661,227640.0,86.53125,8.78778
3662,227630.0,86.40625,8.78778
3663,227620.0,86.40625,8.78778
3664,227610.0,86.40625,8.78778
3665,227600.0,86.40625,8.798387
3666,227590.0,86.40625,8.766564
3667,227580.0,86.46875,8.766564
3668,227570.0,87.75,8.766564
3669,227560.0,87.75,8.74535
3670,227550.0,87.75,8.766564
3671,227540.0,87.75,8.74535
3672,227530.0,87.75,8.766564
3673,227520.0,87.75,8.777172
3674,227510.0,87.0,8.766564
3675,227500.0,87.0,8.766564
3676,227490.0,87.0,8.766564
3677,227480.0,87.0,8.78778
3678,227470.0,87.0,8.766564
3679,227460.0,87.0,8.78778
3680,227450.0,87.0,8.78778
3681,227440.0,87.0,8.808994
3682,227430.0,87.0,8.808994
3683,227420.0,87.0,8.83021
3684,227410.0,87.0,8.83021
3685,227400.0,87.0,8.83021
3686,227390.0,87.71875,8.83021
3687,227380.0,87.71875,8.83021
3688,227370.0,87.71875,8.83021
3689,227360.0,87.71875,8.83021
3690,227350.0,87.71875,8.83021
3691,227340.0,87.65625,8.83021
3692,227330.0,87.46875,8.83021
3693,227320.0,87.46875,8.819602
3694,227310.0,87.46875,8.83021
3695,227300.0,87.46875,8.808994
3696,227290.0,87.46875,8.798387
3697,227280.0,87.40625,8.78778
3698,227270.0,87.96875,8.808994
3699,227260.0,87.96875,8.798387
3700,227250.0,87.96875,8.766564
3701,227240.0,87.96875,8.74535
3702,227230.0,87.96875,8.74535
3703,227220.0,87.90625,8.724135
3704,227210.0,87.53125,8.724135
3705,227200.0,87.53125,8.70292
3706,227190.0,87.53125,8.713528
3707,227180.0,87.53125,8.724135
3708,227170.0,87.53125,8.724135
3709,227160.0,87.59375,8.734742
3710,227150.0,87.46875,8.74535
3711,227140.0,87.46875,8.724135
3712,227130.0,87.46875,8.74535
3713,227120.0,87.46875,8.74535
3714,227110.0,87.46875,8.74535
3715,227100.0,87.40625,8.74535
3716,227090.0,84.21875,8.74535
3717,227080.0,84.21875,8.74535
3718,227070.0,84.21875,8.74535
3719,227060.0,84.21875,8.74535
3720,227050.0,84.21875,8.74535
3721,227040.0,84.15625,8.74535
3722,227030.0,89.5,8.74535
3723,227020.0,89.5,8.74535
3724,227010.0,89.5,8.74535
3725,227000.0,89.5,8.74535
3726,226990.0,89.5,8.74535
3727,226980.0,89.5,8.74535
3728,226970.0,86.71875,8.724135
3729,226960.0,86.71875,8.724135
3730,226950.0,86.71875,8.724135
3731,226940.0,86.71875,8.724135
3732,226930.0,86.71875,8.70292
3733,226920.0,86.65625,8.70292
3734,226910.0,87.71875,8.724135
3735,226900.0,87.71875,8.724135
3736,226890.0,87.71875,8.70292
3737,226880.0,87.71875,8.70292
3738,226870.0,87.71875,8.70292
3739,226860.0,87.65625,8.70292
3740,226850.0,87.65625,8.70292
3741,226840.0,87.65625,8.70292
3742,226830.0,87.65625,8.70292
3743,226820.0,87.65625,8.70292
3744,226810.0,87.65625,8.70292
3745,226800.0,87.71875,8.70292
3746,226790.0,84.84375,8.724135
3747,226780.0,84.84375,8.713528
3748,226770.0,84.84375,8.724135
3749,226760.0,84.84375,8.70292
3750,226750.0,84.84375,8.713528
3751,226740.0,84.78125,8.70292
3752,226730.0,86.34375,8.70292
3753,226720.0,86.34375,8.70292
3754,226710.0,86.34375,8.724135
3755,226700.0,86.34375,8.724135
3756,226690.0,86.34375,8.724135
3757,226680.0,86.28125,8.724135
3758,226670.0,85.0,8.734742
3759,226660.0,85.0,8.74535
3760,226650.0,85.0,8.766564
3761,226640.0,85.0,8.74535
3762,226630.0,85.0,8.74535
3763,226620.0,85.0,8.724135
3764,226610.0,86.65625,8.74535
3765,226600.0,86.65625,8.734742
3766,226590.0,86.65625,8.724135
3767,226580.0,86.65625,8.724135
3768,226570.0,86.65625,8.724135
3769,226560.0,86.71875,8.70292
3770,226550.0,87.59375,8.70292
3771,226540.0,87.59375,8.70292
3772,226530.0,87.59375,8.70292
3773,226520.0,87.59375,8.681705
3774,226510.0,87.59375,8.681705
3775,226500.0,87.53125,8.671098
3776,226490.0,87.25,8.681705
3777,226480.0,87.25,8.66049
3778,226470.0,87.25,8.66049
3779,226460.0,87.25,8.66049
3780,226450.0,87.25,8.66049
3781,226440.0,87.25,8.66049
3782,226430.0,84.65625,8.61806
3783,226420.0,84.65625,8.639276
3784,226410.0,84.65625,8.61806
3785,226400.0,84.65625,8.628668
3786,226390.0,84.65625,8.61806
3787,226380.0,84.71875,8.639276
3788,226370.0,86.34375,8.61806
3789,226360.0,86.34375,8.596846
3790,226350.0,86.34375,8.596846
3791,226340.0,86.34375,8.61806
3792,226330.0,86.34375,8.607453
3793,226320.0,86.28125,8.61806
3794,226310.0,89.78125,8.61806
3795,226300.0,89.78125,8.61806
3796,226290.0,89.78125,8.628668
3797,226280.0,89.78125,8.639276
3798,226270.0,89.78125,8.66049
3799,226260.0,89.84375,8.66049
3800,226250.0,86.875,8.649883
3801,226240.0,86.875,8.66049
3802,226230.0,86.875,8.66049
3803,226220.0,86.875,8.639276
3804,226210.0,86.875,8.66049
3805,226200.0,86.875,8.649883
3806,226190.0,87.09375,8.639276
3807,226180.0,87.09375,8.639276
3808,226170.0,87.09375,8.639276
3809,226160.0,87.09375,8.66049
3810,226150.0,87.09375,8.66049
3811,226140.0,87.03125,8.66049
3812,226130.0,87.15625,8.66049
3813,226120.0,87.15625,8.671098
3814,226110.0,87.15625,8.681705
3815,226100.0,87.15625,8.70292
3816,226090.0,87.15625,8.724135
3817,226080.0,87.21875,8.724135
3818,226070.0,86.65625,8.74535
3819,226060.0,86.65625,8.74535
3820,226050.0,86.65625,8.74535
3821,226040.0,86.65625,8.74535
3822,226030.0,86.65625,8.78778
3823,226020.0,86.71875,8.83021
3824,226010.0,87.375,8.808994
3825,226000.0,87.375,8.819602
3826,225990.0,87.375,8.83021
3827,225980.0,87.375,8.83021
3828,225970.0,87.375,8.83021
3829,225960.0,87.375,8.851425
3830,225950.0,87.375,8.83021
3831,225940.0,87.375,8.83021
3832,225930.0,87.375,8.851425
3833,225920.0,87.375,8.851425
3834,225910.0,87.375,8.87264
3835,225900.0,87.375,8.87264
3836,225890.0,86.90625,8.87264
3837,225880.0,86.90625,8.87264
3838,225870.0,86.90625,8.87264
3839,225860.0,86.90625,8.87264
3840,225850.0,86.90625,8.87264
3841,225840.0,86.96875,8.87264
3842,225830.0,88.75,8.87264
3843,225820.0,88.75,8.87264
3844,225810.0,88.75,8.87264
3845,225800.0,88.75,8.87264
3846,225790.0,88.75,8.87264
3847,225780.0,88.75,8.87264
3848,225770.0,86.34375,8.87264
3849,225760.0,86.34375,8.851425
3850,225750.0,86.34375,8.851425
3851,225740.0,86.34375,8.87264
3852,225730.0,86.34375,8.862033
3853,225720.0,86.28125,8.851425
3854,225710.0,85.75,8.87264
3855,225700.0,85.75,8.851425
3856,225690.0,85.75,8.862033
3857,225680.0,85.75,8.851425
3858,225670.0,85.75,8.851425
3859,225660.0,85.75,8.862033
3860,225650.0,86.90625,8.87264
3861,225640.0,86.90625,8.851425
3862,225630.0,86.90625,8.851425
3863,225620.0,86.90625,8.851425
3864,225610.0,86.90625,8.851425
3865,225600.0,86.96875,8.851425
3866,225590.0,85.625,8.840817
3867,225580.0,85.625,8.851425
3868,225570.0,85.625,8.851425
3869,225560.0,85.625,8.840817
3870,225550.0,85.625,8.851425
3871,225540.0,85.625,8.83021
3872,225530.0,85.53125,8.83021
3873,225520.0,85.53125,8.83021
3874,225510.0,85.53125,8.83021
3875,225500.0,85.53125,8.808994
3876,225490.0,85.53125,8.819602
3877,225480.0,85.59375,8.83021
3878,225470.0,85.71875,8.83021
3879,225460.0,85.71875,8.83021
3880,225450.0,85.71875,8.83021
3881,225440.0,85.71875,8.83021
3882,225430.0,85.71875,8.851425
3883,225420.0,85.65625,8.83021
3884,225410.0,86.09375,8.851425
3885,225400.0,86.09375,8.851425
3886,225390.0,86.09375,8.87264
3887,225380.0,86.09375,8.862033
3888,225370.0,86.09375,8.87264
3889,225360.0,86.03125,8.893855
3890,225350.0,85.28125,8.91507
3891,225340.0,85.28125,8.91507
3892,225330.0,85.28125,8.91507
3893,225320.0,85.28125,8.904462
3894,225310.0,85.28125,8.87264
3895,225300.0,85.34375,8.893855
3896,225290.0,85.21875,8.862033
3897,225280.0,85.21875,8.87264
3898,225270.0,85.21875,8.851425
3899,225260.0,85.21875,8.87264
3900,225250.0,85.21875,8.840817
3901,225240.0,85.15625,8.83021
3902,225230.0,87.875,8.808994
3903,225220.0,87.875,8.819602
3904,225210.0,87.875,8.83021
3905,225200.0,87.875,8.808994
3906,225190.0,87.875,8.78778
3907,225180.0,87.875,8.78778
3908,225170.0,85.84375,8.78778
3909,225160.0,85.84375,8.766564
3910,225150.0,85.84375,8.74535
3911,225140.0,85.84375,8.74535
3912,225130.0,85.84375,8.724135
3913,225120.0,85.78125,8.74535
3914,225110.0,87.59375,8.724135
3915,225100.0,87.59375,8.70292
3916,225090.0,87.59375,8.70292
3917,225080.0,87.59375,8.713528
3918,225070.0,87.59375,8.70292
3919,225060.0,87.53125,8.681705
3920,225050.0,87.34375,8.692312
3921,225040.0,87.34375,8.681705
3922,225030.0,87.34375,8.681705
3923,225020.0,87.34375,8.681705
3924,225010.0,87.34375,8.66049
3925,225000.0,87.28125,8.66049
3926,224990.0,87.0,8.681705
3927,224980.0,87.0,8.681705
3928,224970.0,87.0,8.681705
3929,224960.0,87.0,8.681705
3930,224950.0,87.0,8.692312
3931,224940.0,87.0,8.681705
3932,224930.0,84.0,8.70292
3933,224920.0,84.0,8.713528
3934,224910.0,84.0,8.70292
3935,224900.0,84.0,8.70292
3936,224890.0,84.0,8.70292
3937,224880.0,84.0,8.70292
3938,224870.0,87.40625,8.70292
3939,224860.0,87.40625,8.70292
3940,224850.0,87.40625,8.70292
3941,224840.0,87.40625,8.70292
3942,224830.0,87.40625,8.692312
3943,224820.0,87.46875,8.70292
3944,224810.0,88.21875,8.70292
3945,224800.0,88.21875,8.70292
3946,224790.0,88.21875,8.70292
3947,224780.0,88.21875,8.724135
3948,224770.0,88.21875,8.724135
3949,224760.0,88.15625,8.724135
3950,224750.0,87.125,8.734742
3951,224740.0,87.125,8.74535
3952,224730.0,87.125,8.74535
3953,224720.0,87.125,8.755958
3954,224710.0,87.125,8.766564
3955,224700.0,87.125,8.766564
3956,224690.0,86.84375,8.74535
3957,224680.0,86.84375,8.74535
3958,224670.0,86.84375,8.766564
3959,224660.0,86.84375,8.755958
3960,224650.0,86.84375,8.766564
3961,224640.0,86.78125,8.78778
3962,224630.0,87.875,8.83021
3963,224620.0,87.875,8.83021
3964,224610.0,87.875,8.83021
3965,224600.0,87.875,8.83021
3966,224590.0,87.875,8.83021
3967,224580.0,87.875,8.83021
3968,224570.0,85.375,8.83021
3969,224560.0,85.375,8.83021
3970,224550.0,85.375,8.840817
3971,224540.0,85.375,8.83021
3972,224530.0,85.375,8.840817
3973,224520.0,85.375,8.83021
3974,224510.0,87.84375,8.83021
3975,224500.0,87.84375,8.808994
3976,224490.0,87.84375,8.819602
3977,224480.0,87.84375,8.808994
3978,224470.0,87.84375,8.851425
3979,224460.0,87.78125,8.83021
3980,224450.0,86.59375,8.83021
3981,224440.0,86.59375,8.83021
3982,224430.0,86.59375,8.851425
3983,224420.0,86.59375,8.862033
3984,224410.0,86.59375,8.851425
3985,224400.0,86.53125,8.851425
3986,224390.0,85.40625,8.851425
3987,224380.0,85.40625,8.851425
3988,224370.0,85.40625,8.851425
3989,224360.0,85.40625,8.851425
3990,224350.0,85.40625,8.840817
3991,224340.0,85.46875,8.808994
3992,224330.0,84.84375,8.83021
3993,224320.0,84.84375,8.78778
3994,224310.0,84.84375,8.777172
3995,224300.0,84.84375,8.766564
3996,224290.0,84.84375,8.766564
3997,224280.0,84.78125,8.766564
3998,224270.0,84.875,8.766564
3999,224260.0,84.875,8.766564
4000,224250.0,84.875,8.766564
4001,224240.0,84.875,8.755958
4002,224230.0,84.875,8.766564
4003,224220.0,84.875,8.766564
4004,224210.0,84.875,8.74535
4005,224200.0,84.875,8.766564
4006,224190.0,84.875,8.766564
4007,224180.0,84.875,8.766564
4008,224170.0,84.875,8.74535
4009,224160.0,84.875,8.74535
4010,224150.0,87.25,8.724135
4011,224140.0,87.25,8.777172
4012,224130.0,87.25,8.766564
4013,224120.0,87.25,8.74535
4014,224110.0,87.25,8.755958
4015,224100.0,87.25,8.74535
4016,224090.0,88.40625,8.74535
4017,224080.0,88.40625,8.74535
4018,224070.0,88.40625,8.724135
4019,224060.0,88.40625,8.74535
